path,label,age,gender
Happy\ffhq_1166.png,Happy,Senior,Male
Happy\ffhq_1167.png,Happy,Adult,Male
Happy\ffhq_1168.png,Happy,Adult,Male
Happy\ffhq_1170.png,Happy,Adult,Female
Happy\ffhq_1171.png,Happy,Adult,Female
Happy\ffhq_1172.png,Happy,Young,Male
Happy\ffhq_1175.png,Happy,Senior,Female
Happy\ffhq_1176.png,Happy,Adult,Male
Happy\ffhq_1177.png,Happy,Adult,Female
Happy\ffhq_1178.png,Happy,Adult,Male
Happy\ffhq_1179.png,Happy,Adult,Female
Happy\ffhq_1180.png,Happy,Adult,Male
Happy\ffhq_1182.png,Happy,Young,Female
Happy\ffhq_1183.png,Happy,Adult,Female
Happy\ffhq_1184.png,Happy,Adult,Female
Happy\ffhq_1186.png,Happy,Adult,Female
Happy\ffhq_1188.png,Happy,Senior,Female
Happy\ffhq_1189.png,Happy,Adult,Female
Happy\ffhq_1190.png,Happy,Adult,Male
Happy\ffhq_1191.png,Happy,Adult,Female
Happy\ffhq_1192.png,Happy,Young,Male
Happy\ffhq_1193.png,Happy,Senior,Female
Happy\ffhq_1194.png,Happy,Senior,Male
Happy\ffhq_1195.png,Happy,Adult,Male
Happy\ffhq_1197.png,Happy,Senior,Male
Happy\ffhq_1198.png,Happy,Adult,Female
Happy\ffhq_1199.png,Happy,Young,Male
Happy\ffhq_1201.png,Happy,Young,Female
Happy\ffhq_1203.png,Happy,Adult,Male
Happy\ffhq_1204.png,Happy,Senior,Male
Happy\ffhq_1207.png,Happy,Adult,Female
Happy\ffhq_1208.png,Happy,Adult,Female
Happy\ffhq_1209.png,Happy,Adult,Female
Happy\ffhq_1210.png,Happy,Adult,Female
Happy\ffhq_1211.png,Happy,Adult,Male
Happy\ffhq_1212.png,Happy,Adult,Female
Happy\ffhq_1213.png,Happy,Adult,Male
Happy\ffhq_1214.png,Happy,Adult,Male
Happy\ffhq_1216.png,Happy,Adult,Male
Happy\ffhq_1219.png,Happy,Adult,Female
Happy\ffhq_1224.png,Happy,Adult,Female
Happy\ffhq_1225.png,Happy,Senior,Female
Happy\ffhq_1226.png,Happy,Young,Female
Happy\ffhq_1228.png,Happy,Adult,Male
Happy\ffhq_1229.png,Happy,Young,Male
Happy\ffhq_1230.png,Happy,Young,Female
Happy\ffhq_1231.png,Happy,Adult,Male
Happy\ffhq_1232.png,Happy,Adult,Female
Happy\ffhq_1234.png,Happy,Senior,Male
Happy\ffhq_1235.png,Happy,Adult,Female
Happy\ffhq_1236.png,Happy,Adult,Female
Happy\ffhq_1237.png,Happy,Young,Female
Happy\ffhq_1238.png,Happy,Adult,Female
Happy\ffhq_1239.png,Happy,Adult,Female
Happy\ffhq_1240.png,Happy,Adult,Female
Happy\ffhq_1241.png,Happy,Adult,Male
Happy\ffhq_1242.png,Happy,Adult,Male
Happy\ffhq_1243.png,Happy,Adult,Female
Happy\ffhq_1244.png,Happy,Adult,Female
Happy\ffhq_1246.png,Happy,Senior,Female
Happy\ffhq_1247.png,Happy,Adult,Male
Happy\ffhq_1249.png,Happy,Adult,Male
Happy\ffhq_1250.png,Happy,Adult,Female
Happy\ffhq_1251.png,Happy,Adult,Female
Happy\ffhq_1253.png,Happy,Young,Female
Happy\ffhq_1254.png,Happy,Adult,Female
Happy\ffhq_1255.png,Happy,Adult,Female
Happy\ffhq_1256.png,Happy,Adult,Female
Happy\ffhq_1258.png,Happy,Adult,Male
Happy\ffhq_1259.png,Happy,Adult,Male
Happy\ffhq_1260.png,Happy,Adult,Female
Happy\ffhq_1262.png,Happy,Adult,Male
Happy\ffhq_1263.png,Happy,Adult,Male
Happy\ffhq_1264.png,Happy,Adult,Male
Happy\ffhq_1265.png,Happy,Senior,Male
Happy\ffhq_0.png,Happy,Adult,Female
Happy\image0000337.jpg,Happy,Adult,Male
Happy\image0001046.jpg,Happy,Senior,Male
Happy\image0001956.jpg,Happy,Adult,Female
Happy\image0001968.jpg,Happy,Senior,Male
Happy\image0002270.jpg,Happy,Adult,Male
Happy\image0003199.jpg,Happy,Adult,Female
Happy\image0003243.jpg,Happy,Young,Male
Happy\image0003252.jpg,Happy,Adult,Male
Happy\image0003630.jpg,Happy,Young,Male
Happy\image0004504.jpg,Happy,Adult,Male
Happy\image0005444.jpg,Happy,Adult,Female
Happy\image0005546.jpg,Happy,Adult,Female
Happy\image0006510.jpg,Happy,Adult,Male
Happy\image0007160.jpg,Happy,Adult,Male
Happy\image0007594.jpg,Happy,Senior,Male
Happy\image0009562.jpg,Happy,Senior,Male
Happy\image0009576.jpg,Happy,Adult,Female
Happy\image0009655.jpg,Happy,Adult,Female
Happy\image0010819.jpg,Happy,Adult,Male
Happy\image0010872.jpg,Happy,Adult,Female
Happy\image0011156.jpg,Happy,Adult,Male
Happy\image0011376.jpg,Happy,Young,Female
Happy\image0012484.jpg,Happy,Young,Female
Happy\image0012700.jpg,Happy,Adult,Female
Happy\image0012807.jpg,Happy,Young,Male
Happy\image0012949.jpg,Happy,Senior,Male
Happy\image0012970.jpg,Happy,Senior,Male
Happy\image0013310.jpg,Happy,Young,Male
Happy\image0013418.jpg,Happy,Adult,Male
Happy\image0015954.jpg,Happy,Adult,Male
Happy\image0017208.jpg,Happy,Senior,Male
Happy\image0017537.jpg,Happy,Adult,Female
Happy\image0017711.jpg,Happy,Adult,Female
Happy\image0018128.jpg,Happy,Adult,Male
Happy\image0018338.jpg,Happy,Adult,Female
Happy\image0018458.jpg,Happy,Adult,Male
Happy\image0018640.jpg,Happy,Senior,Male
Happy\image0019021.jpg,Happy,Adult,Female
Happy\image0019052.jpg,Happy,Young,Male
Happy\image0019199.jpg,Happy,Adult,Male
Happy\image0020084.jpg,Happy,Adult,Male
Happy\image0020400.jpg,Happy,Senior,Male
Happy\image0020495.jpg,Happy,Young,Male
Happy\image0020791.jpg,Happy,Adult,Female
Happy\image0020967.jpg,Happy,Young,Male
Happy\image0021030.jpg,Happy,Adult,Female
Happy\image0021140.jpg,Happy,Young,Female
Happy\image0021412.jpg,Happy,Young,Female
Happy\image0021864.jpg,Happy,Adult,Male
Happy\image0021879.jpg,Happy,Adult,Female
Happy\image0022134.jpg,Happy,Senior,Male
Happy\image0022614.jpg,Happy,Adult,Male
Happy\image0024022.jpg,Happy,Adult,Female
Happy\image0024635.jpg,Happy,Senior,Male
Happy\image0024746.jpg,Happy,Adult,Female
Happy\image0025073.jpg,Happy,Young,Male
Happy\image0025453.jpg,Happy,Adult,Female
Happy\image0025850.jpg,Happy,Adult,Female
Happy\image0026824.jpg,Happy,Adult,Female
Happy\image0026827.jpg,Happy,Senior,Female
Happy\image0026897.jpg,Happy,Senior,Male
Happy\image0026910.jpg,Happy,Young,Female
Happy\image0027596.jpg,Happy,Young,Female
Happy\image0027616.jpg,Happy,Adult,Female
Happy\image0027932.jpg,Happy,Senior,Male
Happy\image0028046.jpg,Happy,Young,Female
Happy\image0028100.jpg,Happy,Adult,Male
Happy\image0028175.jpg,Happy,Young,Female
Happy\image0028924.jpg,Happy,Senior,Male
Happy\image0029029.jpg,Happy,Adult,Female
Happy\image0029324.jpg,Happy,Adult,Male
Happy\image0029594.jpg,Happy,Adult,Male
Happy\image0029621.jpg,Happy,Adult,Male
Happy\image0029698.jpg,Happy,Senior,Male
Happy\image0029948.jpg,Happy,Young,Female
Happy\image0030577.jpg,Happy,Young,Female
Happy\image0030823.jpg,Happy,Adult,Female
Happy\image0030901.jpg,Happy,Adult,Female
Happy\image0030941.jpg,Happy,Adult,Male
Happy\image0031012.jpg,Happy,Young,Female
Happy\image0031068.jpg,Happy,Senior,Female
Happy\image0031100.jpg,Happy,Young,Male
Happy\image0031203.jpg,Happy,Adult,Male
Happy\image0031213.jpg,Happy,Senior,Female
Happy\image0031312.jpg,Happy,Young,Male
Happy\image0031537.jpg,Happy,Adult,Male
Happy\image0031562.jpg,Happy,Adult,Male
Happy\image0031623.jpg,Happy,Young,Male
Happy\image0031742.jpg,Happy,Adult,Female
Happy\image0031798.jpg,Happy,Adult,Male
Happy\image0031844.jpg,Happy,Senior,Male
Happy\image0031896.jpg,Happy,Senior,Male
Happy\image0031977.jpg,Happy,Senior,Female
Happy\image0031979.jpg,Happy,Adult,Female
Happy\image0032202.jpg,Happy,Young,Female
Happy\image0032427.jpg,Happy,Adult,Female
Happy\image0032563.jpg,Happy,Adult,Male
Happy\image0032679.jpg,Happy,Adult,Male
Happy\image0032748.jpg,Happy,Adult,Male
Happy\image0032768.jpg,Happy,Adult,Male
Happy\image0032822.jpg,Happy,Adult,Female
Happy\image0032929.jpg,Happy,Adult,Male
Happy\image0032943.jpg,Happy,Adult,Female
Happy\image0033178.jpg,Happy,Adult,Female
Happy\image0033216.jpg,Happy,Young,Female
Happy\image0033255.jpg,Happy,Adult,Female
Happy\image0033384.jpg,Happy,Adult,Female
Happy\image0033476.jpg,Happy,Adult,Female
Happy\image0033492.jpg,Happy,Adult,Female
Happy\image0033504.jpg,Happy,Adult,Female
Happy\image0033581.jpg,Happy,Adult,Female
Happy\image0033757.jpg,Happy,Adult,Female
Happy\image0033775.jpg,Happy,Young,Male
Happy\image0033914.jpg,Happy,Young,Female
Happy\image0034132.jpg,Happy,Adult,Male
Happy\image0034136.jpg,Happy,Adult,Male
Happy\image0034225.jpg,Happy,Adult,Female
Happy\image0034247.jpg,Happy,Senior,Female
Happy\image0034282.jpg,Happy,Young,Female
Happy\image0034422.jpg,Happy,Adult,Female
Happy\image0034460.jpg,Happy,Senior,Male
Happy\image0034463.jpg,Happy,Adult,Male
Happy\image0034538.jpg,Happy,Adult,Female
Happy\image0034601.jpg,Happy,Senior,Male
Happy\image0034641.jpg,Happy,Adult,Male
Happy\image0034840.jpg,Happy,Senior,Male
Happy\image0034930.jpg,Happy,Adult,Female
Happy\image0035048.jpg,Happy,Adult,Female
Happy\image0035060.jpg,Happy,Adult,Female
Happy\image0035120.jpg,Happy,Adult,Female
Happy\image0035131.jpg,Happy,Adult,Female
Happy\image0035185.jpg,Happy,Young,Male
Happy\image0035207.jpg,Happy,Adult,Female
Happy\image0035213.jpg,Happy,Adult,Female
Happy\image0035220.jpg,Happy,Adult,Female
Happy\image0035223.jpg,Happy,Senior,Male
Happy\image0035239.jpg,Happy,Adult,Female
Happy\image0035254.jpg,Happy,Adult,Female
Happy\image0035286.jpg,Happy,Adult,Male
Happy\image0035334.jpg,Happy,Adult,Female
Happy\image0035422.jpg,Happy,Adult,Male
Happy\image0035447.jpg,Happy,Senior,Female
Happy\image0035501.jpg,Happy,Adult,Male
Happy\image0035528.jpg,Happy,Adult,Male
Happy\image0035639.jpg,Happy,Young,Male
Happy\image0035691.jpg,Happy,Adult,Male
Happy\image0035762.jpg,Happy,Adult,Male
Happy\image0035786.jpg,Happy,Adult,Female
Happy\image0035798.jpg,Happy,Adult,Female
Happy\image0035852.jpg,Happy,Adult,Female
Happy\image0035859.jpg,Happy,Young,Female
Happy\image0035917.jpg,Happy,Adult,Female
Happy\image0035921.jpg,Happy,Young,Male
Happy\image0035925.jpg,Happy,Senior,Male
Happy\image0035952.jpg,Happy,Adult,Female
Happy\image0035988.jpg,Happy,Adult,Male
Happy\image0036067.jpg,Happy,Adult,Female
Happy\image0036079.jpg,Happy,Adult,Female
Happy\image0036090.jpg,Happy,Adult,Female
Happy\image0036100.jpg,Happy,Adult,Male
Happy\image0036112.jpg,Happy,Adult,Male
Happy\image0036113.jpg,Happy,Adult,Female
Happy\image0036146.jpg,Happy,Adult,Male
Happy\image0036216.jpg,Happy,Senior,Male
Happy\image0036230.jpg,Happy,Adult,Female
Happy\image0036276.jpg,Happy,Adult,Female
Happy\image0036314.jpg,Happy,Adult,Male
Happy\image0036326.jpg,Happy,Young,Female
Happy\image0036346.jpg,Happy,Adult,Male
Happy\image0036494.jpg,Happy,Adult,Male
Happy\image0036538.jpg,Happy,Senior,Female
Happy\image0036621.jpg,Happy,Adult,Female
Happy\image0036653.jpg,Happy,Adult,Female
Happy\image0036707.jpg,Happy,Adult,Female
Happy\image0036738.jpg,Happy,Young,Male
Happy\image0036748.jpg,Happy,Adult,Female
Happy\image0036796.jpg,Happy,Young,Male
Happy\image0036834.jpg,Happy,Adult,Female
Happy\image0036999.jpg,Happy,Adult,Female
Happy\image0037002.jpg,Happy,Adult,Male
Happy\image0037129.jpg,Happy,Adult,Male
Happy\image0037170.jpg,Happy,Adult,Female
Happy\image0037395.jpg,Happy,Adult,Male
Happy\image0037442.jpg,Happy,Adult,Male
Happy\image0037459.jpg,Happy,Adult,Male
Happy\image0037523.jpg,Happy,Young,Female
Happy\image0037596.jpg,Happy,Adult,Male
Happy\image0037621.jpg,Happy,Adult,Female
Happy\image0037672.jpg,Happy,Adult,Female
Happy\image0037687.jpg,Happy,Senior,Female
Happy\image0037709.jpg,Happy,Senior,Male
Happy\image0037816.jpg,Happy,Adult,Male
Happy\image0037877.jpg,Happy,Senior,Female
Happy\image0037895.jpg,Happy,Adult,Female
Happy\image0037908.jpg,Happy,Adult,Female
Happy\image0038024.jpg,Happy,Young,Male
Happy\image0038043.jpg,Happy,Adult,Male
Happy\image0038055.jpg,Happy,Adult,Male
Happy\image0038066.jpg,Happy,Senior,Male
Happy\image0038076.jpg,Happy,Adult,Female
Happy\image0038120.jpg,Happy,Adult,Female
Happy\image0038139.jpg,Happy,Adult,Male
Happy\image0038153.jpg,Happy,Adult,Female
Happy\image0038194.jpg,Happy,Young,Male
Happy\image0038199.jpg,Happy,Young,Male
Happy\image0038227.jpg,Happy,Adult,Male
Happy\image0038239.jpg,Happy,Adult,Female
Happy\image0038258.jpg,Happy,Adult,Male
Happy\image0038277.jpg,Happy,Young,Male
Happy\image0038283.jpg,Happy,Adult,Male
Happy\image0038367.jpg,Happy,Young,Female
Happy\image0038409.jpg,Happy,Senior,Male
Happy\image0038418.jpg,Happy,Young,Male
Happy\image0038439.jpg,Happy,Adult,Female
Happy\image0038469.jpg,Happy,Senior,Male
Happy\image0038478.jpg,Happy,Adult,Male
Happy\image0038507.jpg,Happy,Adult,Male
Happy\image0038547.jpg,Happy,Young,Male
Happy\image0038590.jpg,Happy,Adult,Female
Happy\image0038626.jpg,Happy,Senior,Male
Happy\image0038665.jpg,Happy,Adult,Male
Happy\image0038727.jpg,Happy,Adult,Female
Happy\image0038837.jpg,Happy,Young,Male
Happy\image0038859.jpg,Happy,Senior,Male
Happy\image0038917.jpg,Happy,Adult,Female
Happy\image0038920.jpg,Happy,Adult,Male
Happy\image0038921.jpg,Happy,Senior,Female
Happy\image0038948.jpg,Happy,Adult,Female
Happy\image0038979.jpg,Happy,Young,Female
Happy\image0039057.jpg,Happy,Adult,Male
Happy\image0039081.jpg,Happy,Adult,Male
Happy\image0039083.jpg,Happy,Senior,Male
Happy\image0039121.jpg,Happy,Adult,Female
Happy\image0039169.jpg,Happy,Senior,Female
Happy\image0039204.jpg,Happy,Adult,Female
Happy\image0039270.jpg,Happy,Young,Female
Happy\image0039275.jpg,Happy,Adult,Male
Happy\image0039323.jpg,Happy,Adult,Male
Happy\image0039387.jpg,Happy,Adult,Female
Happy\image0039633.jpg,Happy,Adult,Female
Happy\image0039654.jpg,Happy,Adult,Female
Happy\image0039736.jpg,Happy,Adult,Male
Happy\image0039772.jpg,Happy,Adult,Male
Happy\image0039838.jpg,Happy,Adult,Male
Happy\image0039853.jpg,Happy,Adult,Male
Happy\image0039969.jpg,Happy,Adult,Male
Happy\image0039989.jpg,Happy,Senior,Male
Happy\image0040038.jpg,Happy,Adult,Male
Happy\image0040052.jpg,Happy,Adult,Male
Happy\image0040207.jpg,Happy,Young,Female
Happy\image0040263.jpg,Happy,Young,Male
Happy\image0040334.jpg,Happy,Young,Male
Happy\image0040488.jpg,Happy,Adult,Female
Happy\image0040498.jpg,Happy,Adult,Female
Happy\image0040518.jpg,Happy,Adult,Female
Happy\image0040687.jpg,Happy,Adult,Male
Happy\image0040713.jpg,Happy,Young,Female
Happy\image0040814.jpg,Happy,Adult,Female
Happy\image0040842.jpg,Happy,Senior,Male
Happy\image0040849.jpg,Happy,Young,Female
Happy\image0040903.jpg,Happy,Adult,Female
Happy\image0040939.jpg,Happy,Senior,Female
Happy\image0040976.jpg,Happy,Adult,Male
Happy\image0040995.jpg,Happy,Adult,Female
Happy\image0041077.jpg,Happy,Adult,Female
Happy\image0041141.jpg,Happy,Adult,Female
Happy\image0041157.jpg,Happy,Adult,Female
Happy\image0041184.jpg,Happy,Adult,Male
Happy\image0041187.jpg,Happy,Adult,Female
Focused\ffhq_107_focused.png,Focused,Senior,Female
Focused\ffhq_574_old.png,Focused,Senior,Female
Happy\ffhq_669_old.png,Happy,Senior,Female
Neutral\ffhq_4126_old.png,Neutral,Senior,Female
Neutral\ffhq_4592_old.png,Neutral,Senior,Female
Neutral\ffhq_4730_old.png,Neutral,Senior,Female
Neutral\ffhq_4822_old.png,Neutral,Senior,Female
Neutral\ffhq_4827_old.png,Neutral,Senior,Female
Neutral\ffhq_4890_old.png,Neutral,Senior,Female
Neutral\ffhq_4942_old.png,Neutral,Senior,Female
Neutral\ffhq_4972_old.png,Neutral,Senior,Female
Neutral\ffhq_5055_old.png,Neutral,Senior,Female
Neutral\ffhq_5077_old.png,Neutral,Senior,Female
Neutral\ffhq_5080_old.png,Neutral,Senior,Female
Neutral\ffhq_5114_old.png,Neutral,Senior,Female
Neutral\ffhq_5166_old.png,Neutral,Senior,Female
Neutral\ffhq_5186_old.png,Neutral,Senior,Female
Neutral\ffhq_5520_old.png,Neutral,Senior,Female
Neutral\ffhq_5527_old.png,Neutral,Senior,Female
Neutral\ffhq_5622_old.png,Neutral,Senior,Female
Neutral\image0032130_old.jpg,Neutral,Senior,Female
Neutral\ffhq_93_neutral.png,Neutral,Senior,Female
Neutral\ffhq_380_old.png,Neutral,Senior,Female
Neutral\ffhq_639_old.png,Neutral,Senior,Female
Neutral\ffhq_697_old.png,Neutral,Senior,Female
Neutral\ffhq_781_old.png,Neutral,Senior,Female
Neutral\ffhq_893_old.png,Neutral,Senior,Female
Neutral\ffhq_11448_old.png,Neutral,Senior,Female
Neutral\ffhq_2542_old.png,Neutral,Senior,Female
Neutral\ffhq_2710_old.png,Neutral,Senior,Female
Neutral\ffhq_2855_old.png,Neutral,Senior,Female
Surprised\ffhq_4931_old.png,Surprised,Senior,Female
Surprised\image0034795.jpg,Surprised,Senior,Female
Surprised\image0034769.jpg,Surprised,Senior,Female
Surprised\image0034635.jpg,Surprised,Senior,Female
Surprised\image0034537.jpg,Surprised,Senior,Female
Surprised\image0034127.jpg,Surprised,Senior,Female
Surprised\image0034004.jpg,Surprised,Senior,Female
Surprised\image0033235.jpg,Surprised,Senior,Female
Surprised\image0032314.jpg,Surprised,Senior,Female
Surprised\image0032253.jpg,Surprised,Senior,Female
Surprised\image0031327.jpg,Surprised,Senior,Female
Surprised\image0030076.jpg,Surprised,Senior,Female
Surprised\image0029940.jpg,Surprised,Senior,Female
Surprised\image0028726.jpg,Surprised,Senior,Female
Surprised\image0028538.jpg,Surprised,Senior,Female
Surprised\image0028405.jpg,Surprised,Senior,Female
Surprised\image0028208.jpg,Surprised,Senior,Female
Surprised\image0027599.jpg,Surprised,Senior,Female
Surprised\image0026614.jpg,Surprised,Senior,Female
Surprised\image0026275.jpg,Surprised,Senior,Female
Surprised\image0025980.jpg,Surprised,Senior,Female
Surprised\image0026007.jpg,Surprised,Senior,Female
Surprised\image0025334.jpg,Surprised,Senior,Female
Surprised\image0025346.jpg,Surprised,Senior,Female
Surprised\image0025289.jpg,Surprised,Senior,Female
Surprised\image0024899.jpg,Surprised,Senior,Female
